 Дмитрий  Морев:  Тестовая  заправка  автобусов  на  новой  газовой  АЗС  состоится  в  декабре ;https://www.news29.ru/novosti/obschestvo/Dmitrij_Morev_Testovaja_zapravka_avtobusov_na_novoj_stancii_sostoitsja_v_dekabre/98810; 23.11.22  13:53 ;1334;Общество
 Архангельскую  Кирху  в  ходе  реставрации  вернули  к  цвету  начала  XX  века ;https://www.news29.ru/novosti/kultura/Arhangelskuju_Kirhu_v_hode_restavracii_vernuli_k_cvetu_nachala_XX_veka/98809; 23.11.22  13:03 ;1182;Культура
 Игорь  Арсентьев  подал  документы  для  участия  в  конкурсе  на  пост  главы  Северодвинска ;https://www.news29.ru/novosti/politika/Igor_Arsentev_podal_dokumenty_dlja_uchastija_v_konkurse_na_post_glavy_Severodvinska/98808; 23.11.22  12:51 ;2431;Политика
 Необычный  каток  появится  этой  зимой  на  территории  стадиона  «Труд»  в  Архангельске ;https://www.news29.ru/novosti/obschestvo/Neobychnyj_katok_pojavitsja_etoj_zimoj_u_stadiona_Trud_v_Arhangelske/98807; 23.11.22  12:33 ;2542;Общество
 Ледостав  на  реках  Архангельской  области  в  этом  году  начался  позже  на  2-4  недели ;https://www.news29.ru/novosti/obschestvo/Period_ledoobrazovanija_na_rekah_Arhangelskoj_oblasti_prodlitsja_do_konca_dekabrja/98806; 23.11.22  10:37 ;1417;Общество
 В  Архангельске  названы  лауреаты  премии  «Достояние  Севера»  по  итогам  2022  года ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_nazvali_pobeditelej_obschestvennoj_nagrady_Dostojanie_Severa_/98804; 23.11.22  09:55 ;2219;Общество
 Экс-чиновник  из  поморской  глубинки  получил  «условку»  за  помощь  осужденному ;https://www.news29.ru/novosti/obschestvo/Eks_chinovnik_iz_pomorskoj_glubinki_poluchil_uslovku_za_pomosch_osuzhdennomu/98803; 23.11.22  09:43 ;914;Общество
 Новые  автобусы  для  работы  на  городских  маршрутах  прибудут  в  Архангельск  в  декабре ;https://www.news29.ru/novosti/obschestvo/Novye_avtobusy_dlja_raboty_na_gorodskih_marshrutah_pribudut_v_Arhangelsk_v_dekabre/98802; 22.11.22  18:54 ;3013;Общество
 Цифровой  туризм  шагает  по  стране.  Мегафон  решает  задачи  в  туристическом  кластере ;https://www.news29.ru/novosti/ekonomika/Cifrovoj_turizm_shagaet_po_strane_Megafon_reshaet_zadachi_v_turisticheskom_klastere/98801; 22.11.22  18:04 ;606;Экономика
 Козульгород  открывает  свои  двери  для  cеверян  в  преддверии  зимы ;https://www.news29.ru/novosti/kultura/Kozulgorod_otkryvaet_svoi_dveri_dlja_ceverjan/98800; 22.11.22  17:00 ;1259;Культура
 Глава  Архангельска  встретился  с  жителями  привокзального  микрорайона  в  новом  сквере ;https://www.news29.ru/novosti/obschestvo/Glava_Arhangelska_vstretilsja_s_zhiteljami_privokzalnogo_mikrorajona_v_novom_skvere/98799; 22.11.22  16:21 ;2656;Общество
 Уроженец  Архангельска  уволен  из  медиа-команды  Ксении  Собчак  после  «рэкет-скандала» ;https://www.news29.ru/novosti/obschestvo/Urozhenec_Arhangelska_uvolen_iz_media_komandy_Ksenii_Sobchak/98798; 22.11.22  15:47 ;1195;Общество
 Знаменитый  пластиковый  мост  в  Холмогорском  районе  вновь  сорвало  шугой ;https://www.news29.ru/novosti/obschestvo/Znamenityj_plastikovyj_most_v_Holmogorskom_rajone_vnov_sorvalo_shugoj/98797; 22.11.22  14:44 ;1346;Общество
 В  Коряжме  при  падении  с  крыши  пятиэтажки  разбился  рабочий ;https://www.news29.ru/novosti/proishestvija/V_Korjazhme_pri_padenii_s_kryshi_pjatietazhki_razbilsja_rabochij/98796; 22.11.22  13:59 ;1239;Происшествия
 Молодёжно-просветительский  форум  пройдёт  в  САФУ ;https://www.news29.ru/novosti/obschestvo/Molodjozhno_prosvetitelskij_forum_projdjot_v_SAFU/98795; 22.11.22  13:45 ;678;Общество
 Проблему  эвакуационных  выходов  в  учреждениях  образования  мешает  решить  бюрократия ;https://www.news29.ru/novosti/obschestvo/Problemu_evakuacionnyh_vyhodov_v_uchrezhdenijah_obrazovanija_meshaet_reshit_bjurokratija/98794; 22.11.22  13:28 ;848;Общество
 В  Новодвинске  состоялось  первенство  по  рукопашному  бою ;https://www.news29.ru/novosti/sport/V_Novodvinske_sostojalos_pervenstvo_po_rukopashnomu_boju/98787; 22.11.22  13:00 ;873;Спорт
 Два  тополя-гиганта  в  архангельском  дворе  пали  жертвами  чиновничьего  равнодушия ;https://www.news29.ru/novosti/obschestvo/Dva_topolja_giganta_v_arhangelskom_dvore_pali_zhertvami_chinovnichego_ravnodushija/98793; 22.11.22  12:34 ;1152;Общество
 Сборная  Архангельской  области  завоевала  19  наград  по  тхэквондо  ГТФ ;https://www.news29.ru/novosti/sport/Sbornaja_Arhangelskoj_oblasti_zavoevala_19_nagrad_po_thekvondo_GTF/98783; 22.11.22  11:02 ;1012;Спорт
 В  Онеге  полицейские  открыли  огонь  по  машине  пьяного  «гонщика» ;https://www.news29.ru/novosti/proishestvija/V_Onege_policejskie_otkryli_ogon_po_mashine_pjanogo_gonschika_/98792; 22.11.22  10:29 ;1095;Происшествия
 Северодвинск  обгоняет  Архангельск  по  числу  уличных  туалетов ;https://www.news29.ru/novosti/obschestvo/Severodvinsk_obgonjaet_Arhangelsk_po_chislu_ulichnyh_tualetov/98791; 22.11.22  10:09 ;750;Общество
 До  конца  года  в  Поморье  завершатся  ремонты  в  17  школах  по  президентской  программе ;https://www.news29.ru/novosti/obschestvo/Do_konca_goda_v_Pomore_zavershatsja_remonty_v_17_shkolah_po_prezidentskoj_programme/98790; 22.11.22  09:48 ;749;Общество
 Список  авианаправлений  из  Архангельска  сократят  из-за  ремонта  аэропорта  в  Талагах ;https://www.news29.ru/novosti/obschestvo/Spisok_napravlenij_poletov_iz_Arhangelska_sokratjat_iz_za_remonta_VPP_v_Talagah/98789; 21.11.22  21:03 ;5122;Общество
 Жители  пинежской  деревни  Нюхча  обратились  за  помощью  к  архангельскому  губернатору ;https://www.news29.ru/novosti/obschestvo/Zhiteli_pinezhskoj_derevni_Njuhcha_obratilis_za_pomoschju_k_arhangelskomu_gubernatoru/98788; 21.11.22  17:26 ;1501;Общество
 Еще  одно  «встречное»  ДТП  на  трассе  Архангельск-Москва  унесло  жизнь  жителя  Поморья ;https://www.news29.ru/novosti/proishestvija/Stolknovenie_dvuh_inomarok_uneslo_zhizn_odnogo_voditelja_na_trasse_M_8_v_Pomore/98786; 21.11.22  16:39 ;2564;Происшествия
 В  Архангельске  буксиры  постепенно  начали  сменять  теплоходы  на  речных  линиях ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_buksiry_postepenno_nachali_smenjat_teplohody_na_rechnyh_linijah/98784; 21.11.22  16:18 ;1301;Общество
 В  Архангельске  проверили  боеготовность  местных  спецподразделений   ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_proverili_boegotovnost_dislocirovannyh_podrazdelenij_/98785; 21.11.22  16:00 ;2154;Общество
 Кресло  министра  труда  в  правительстве  Поморья  может  занять  Игорь  Скубенко ;https://www.news29.ru/novosti/politika/Kreslo_ministra_truda_v_pravitelstve_Pomorja_mozhet_zanjat_Igor_Skubenko/98782; 21.11.22  15:36 ;1836;Политика
 Игорь  Скубенко  второй  раз  отказался  от  планов  возглавить  Северодвинск ;https://www.news29.ru/novosti/politika/Igor_Skubenko_vtoroj_raz_otkazalsja_ot_planov_vozglavit_Severodvinsk/98781; 21.11.22  15:09 ;1863;Политика
 Архангельский  аэропорт  закроется  на  реконструкцию  в  начале  мая  2023  года ;https://www.news29.ru/novosti/obschestvo/Arhangelskij_aeroport_zakroetsja_na_rekonstrukciju_v_nachale_maja_2023_goda/98780; 21.11.22  14:31 ;2721;Общество
 Очередная  гастро-точка  появилась  на  карте  общепита  Архангельска ;https://www.news29.ru/novosti/ekonomika/Ocherednaja_gastro_tochka_pojavitsja_na_karte_obschepita_Arhangelska/98777; 21.11.22  14:21 ;4637;Экономика
 Архангельская  команда  «Поморье»  стала  обладателем  кубка  области  по  мини-футболу ;https://www.news29.ru/novosti/sport/Arhangelskaja_komanda_Pomore_stala_obladatelem_kubka_oblasti_po_mini_futbolu/98778; 21.11.22  14:00 ;1237;Спорт
 Под  Архангельском  отдых  на  даче  компании  молодых  людей  закончился  трагедией ;https://www.news29.ru/novosti/proishestvija/Pod_Severodvinskom_otdyh_na_dache_kompanii_molodyh_ljudej_zakonchilsja_tragediej/98779; 21.11.22  13:59 ;3432;Происшествия
 Легковушка  протащила  несколько  метров  сбитую  на  «зебре»  архангелогородку ;https://www.news29.ru/novosti/proishestvija/Legkovushka_protaschila_neskolko_metrov_sbituju_na_zebre_arhangelogorodku/98775; 21.11.22  13:31 ;2295;Происшествия
 «Вкусно  —  и  точка»  запустит  доставку  своей  продукции  в  Архангельске ;https://www.news29.ru/novosti/obschestvo/_Vkusno_i_tochka_zapustit_dostavku_svoej_produkcii_v_Arhangelske/98774; 21.11.22  13:12 ;766;Общество
 В  Архангельске  пешеход  упал  с  разведенного  жд-моста ;https://www.news29.ru/novosti/proishestvija/V_Arhangelske_peshehod_upal_s_razvedennogo_zhd_mosta/98773; 21.11.22  12:40 ;2204;Происшествия
 Котлашанин  получил  7  лет  колонии  за  смерть  пассажирки  в  «пьяном»  ДТП ;https://www.news29.ru/novosti/obschestvo/Kotlashanin_poluchil_7_let_kolonii_za_smert_passazhirki_v_pjanom_DTP/98771; 21.11.22  10:44 ;740;Общество
 Архангелогородец  во  время  застолья  задушил  собутыльника ;https://www.news29.ru/novosti/obschestvo/Arhangelogorodec_vo_vremja_zastolja_zadushil_sobutylnika/98770; 21.11.22  10:09 ;962;Общество
 В  лесных  посёлках  Кенозерского  национального  парка  развивают  ностальгический  туризм ;https://www.news29.ru/novosti/kultura/V_lesnyh_posjolkah_Kenozerskogo_nacionalnogo_parka_razvivajut_nostalgicheskij_turizm/98769; 21.11.22  09:56 ;1078;Культура
 ТОСы  Поморья  в  2022  году  получили  финансовую  поддержку  на  реализацию  350  проектов ;https://www.news29.ru/novosti/ekonomika/TOSy_Pomorja_v_2022_godu_poluchili_finansovuju_podderzhku_na_realizaciju_350_proektov/98768; 21.11.22  09:34 ;1044;Экономика
